rating,review_count,isbn,booktype,author_url,year,dir,rating_count,name,author,genres
3.8,484,0670022780,good_reads:book,https://www.goodreads.com/author/show/2101135.Laura_Harrington,2011,dir58/9816578-alice-bliss.html,2019,Alice Bliss,Laura_Harrington,fiction|young-adult|contemporary|war|realistic-fiction|adult|young-adult|coming-of-age|family|romance
4.32,513,0399154019,good_reads:book,https://www.goodreads.com/author/show/17065.J_D_Robb,2007,dir58/74033.Innocent_in_Death.html,15207,"Innocent in Death (In Death, #24)",J_D_Robb,mystery|mystery|crime|fiction|suspense|romance|romantic-suspense|science-fiction|romance|thriller|mystery-thriller|mystery|detective|adult
4.11,1425,0312936222,good_reads:book,https://www.goodreads.com/author/show/2384.Janet_Evanovich,2004,dir58/86663.Ten_Big_Ones.html,62215,"Ten Big Ones (Stephanie Plum, #10)",Janet_Evanovich,mystery|fiction|womens-fiction|chick-lit|humor|romance|mystery|crime|humor|funny|humor|comedy|thriller|mystery-thriller|contemporary
3.94,575,0515141399,good_reads:book,https://www.goodreads.com/author/show/625.Nora_Roberts,2005,dir58/114184.Blue_Smoke.html,20492,Blue Smoke,Nora_Roberts,mystery|fiction|romance|contemporary-romance|contemporary|suspense|womens-fiction|chick-lit|thriller|mystery|crime|adult|thriller|mystery-thriller
3.19,246,0452287316,good_reads:book,https://www.goodreads.com/author/show/131321.Hitomi_Kanehara,2003,dir58/224439.Snakes_and_Earrings.html,2215,Snakes and Earrings,Hitomi_Kanehara,asian-literature|japanese-literature|fiction|cultural|japan|contemporary|literature|asian-literature|cultural|asia|young-adult|romance|novels|literature
3.75,296,0974320625,good_reads:book,https://www.goodreads.com/author/show/15463.Travis_Bradberry,2003,dir58/6486483-emotional-intelligence-2-0.html,35345,Emotional Intelligence 2.0,Travis_Bradberry,psychology|business|non-fiction|self-help|leadership|self-help|personal-development|management
4.29,280,031024756X,good_reads:book,https://www.goodreads.com/author/show/3159984.Karen_Kingsbury,2006,dir58/11429.Ever_After.html,7259,"Ever After (Lost Love Series, #2)",Karen_Kingsbury,christian-fiction|christian|fiction|romance|womens-fiction|chick-lit|adult-fiction|inspirational|romance|christian-romance|contemporary|religion
3.95,126,0142501085,good_reads:book,https://www.goodreads.com/author/show/5329.Brian_Jacques,1998,dir58/7999.Marlfox.html,10352,"Marlfox (Redwall, #11)",Brian_Jacques,fantasy|young-adult|fiction|childrens|animals|adventure
3.84,230,1416546626,good_reads:book,https://www.goodreads.com/author/show/93971.Laura_Wiess,2008,dir58/768192.Leftovers.html,2254,Leftovers,Laura_Wiess,young-adult|contemporary|fiction|realistic-fiction|sociology|abuse|young-adult|teen|young-adult|high-school|adult|dark|romance
4.29,486,0006499163,good_reads:book,https://www.goodreads.com/author/show/5600.Patrick_O_Brian,1972,dir58/17768.Post_Captain.html,9472,"Post Captain (Aubrey/Maturin, #2)",Patrick_O_Brian,fiction|adventure|historical-fiction|war|war|military|literature|novels|classics|european-literature|british-literature|action
3.93,464,0679725768,good_reads:book,https://www.goodreads.com/author/show/15882.Nicholson_Baker,1988,dir58/247000.The_Mezzanine.html,3816,The Mezzanine,Nicholson_Baker,fiction|novels|literature|contemporary|literature|american|book-club|literary-fiction|adult-fiction|modern|humor
3.75,683,1582348014,good_reads:book,https://www.goodreads.com/author/show/459128.Lisa_M_Klein,2006,dir58/293583.Ophelia.html,7339,Ophelia,Lisa_M_Klein,historical-fiction|young-adult|romance|fiction|retellings|young-adult|teen|fantasy|classics|romance|historical-romance|drama
4.63,0,,good_reads:book,https://www.goodreads.com/author/show/4808225.Dennis_Sharpe,2010,dir58/11187937-un-spoken.html,19,(Un) Spoken,Dennis_Sharpe,
3.89,315,033048933X,good_reads:book,https://www.goodreads.com/author/show/1556719.Christopher_Rice,2000,dir58/99641.A_Density_of_Souls.html,5951,A Density of Souls,Christopher_Rice,fiction|mystery|glbt|gay|glbt|thriller|horror|contemporary|glbt|queer|romance|m-m-romance|novels
3.97,252,1416908994,good_reads:book,https://www.goodreads.com/author/show/53974.Alex_Sanchez,2007,dir58/673498.The_God_Box.html,3127,The God Box,Alex_Sanchez,young-adult|glbt|glbt|gay|fiction|religion|romance|glbt|queer|young-adult|teen|contemporary|romance|m-m-romance
4.14,435,1406800163,good_reads:book,https://www.goodreads.com/author/show/82608.Rafael_Sabatini,1922,dir58/158446.Captain_Blood.html,7205,Captain Blood,Rafael_Sabatini,classics|adventure|historical-fiction|fiction|adventure|pirates|adventure|swashbuckling|romance|action|literature
4.32,609,0307968316,good_reads:book,https://www.goodreads.com/author/show/47672.Trenton_Lee_Stewart,2012,dir58/13152282-the-extraordinary-education-of-nicholas-benedict.html,4955,"The Extraordinary Education of Nicholas Benedict (The Mysterious Benedict Society, #0.5)",Trenton_Lee_Stewart,mystery|fiction|young-adult|childrens|adventure|childrens|middle-grade|fantasy|realistic-fiction|childrens|juvenile|humor
3.84,374,0312367953,good_reads:book,https://www.goodreads.com/author/show/256405.Julie_Halpern,2007,dir58/457060.Get_Well_Soon.html,3498,"Get Well Soon (Anna Bloom, #1)",Julie_Halpern,young-adult|realistic-fiction|mental-health|mental-illness|contemporary|fiction|young-adult|teen|romance|health|mental-health|humor
3.81,216,037571927X,good_reads:book,https://www.goodreads.com/author/show/4764.Philip_K_Dick,1959,dir58/698034.Time_Out_of_Joint.html,4846,Time Out of Joint,Philip_K_Dick,science-fiction|fiction|science-fiction-fantasy|novels|science-fiction|dystopia|speculative-fiction
4.24,530,9971395599,good_reads:book,https://www.goodreads.com/author/show/1856386._,1989,dir58/3553395.html,5546,Ø¬Ø¯Ø¯ Ø­ÙØ§ØªÙ,_,religion|religion|islam|self-help|spirituality|philosophy|non-fiction
4.18,133,0312317123,good_reads:book,https://www.goodreads.com/author/show/4043.Wilbur_Smith,1999,dir58/37609.Monsoon.html,5281,Monsoon (Courtney #10),Wilbur_Smith,historical-fiction|adventure|fiction|cultural|africa|action|novels|thriller|mystery|epic|adult-fiction
3.84,1856,0345524497,good_reads:book,https://www.goodreads.com/author/show/33918.China_Mi_ville,2011,dir58/9265453-embassytown.html,12822,Embassytown,China_Mi_ville,science-fiction|fiction|fantasy|science-fiction-fantasy|speculative-fiction|humanities|language|science-fiction|aliens|weird-fiction|new-weird|science-fiction|dystopia|fantasy|weird-fiction
4.03,261,0345336976,good_reads:book,https://www.goodreads.com/author/show/10356.Woody_Allen,1972,dir58/35503.Without_Feathers.html,6140,Without Feathers,Woody_Allen,humor|fiction|short-stories|humor|comedy|humor|funny|literature|american|writing|essays|contemporary|plays|literature
4.2,174,0349001715,good_reads:book,https://www.goodreads.com/author/show/5430378.C_J_Daugherty,2013,dir58/17345616-fracture.html,1408,"Fracture (Night School, #3)",C_J_Daugherty,young-adult|romance|mystery|fantasy|paranormal|thriller|fantasy|school-stories|boarding-school|young-adult|high-school|contemporary|paranormal|vampires
4.29,378,,good_reads:book,https://www.goodreads.com/author/show/6869072.C_L_Stone,2012,dir58/18403921-introductions.html,4088,"Introductions (The Ghost Bird, #1)",C_L_Stone,young-adult|romance|contemporary|mystery|young-adult|high-school|sociology|abuse
3.82,824,1442407603,good_reads:book,https://www.goodreads.com/author/show/3169806.Kristi_Cook,2011,dir58/8527908-haven.html,7659,"Haven (Winterhaven, #1)",Kristi_Cook,young-adult|fantasy|paranormal|paranormal|vampires|fantasy|romance|fantasy|supernatural|fantasy|magic|fantasy|urban-fantasy|shapeshifters|werewolves|romance|paranormal-romance
3.99,839,1935089498,good_reads:book,https://www.goodreads.com/author/show/4984399.Chelsea_Fine,2011,dir58/12875436-anew.html,10344,"Anew (The Archers of Avalon, #1)",Chelsea_Fine,fantasy|paranormal|young-adult|fantasy|romance|romance|paranormal-romance|fantasy|supernatural|fantasy|magic|fantasy|urban-fantasy|mystery|young-adult|young-adult-paranormal
4.32,44,0988936429,good_reads:book,https://www.goodreads.com/author/show/6893006.Roy_Huff,2013,dir58/17968674-the-city-of-worms.html,146,"The City of Worms (Everville, #2)",Roy_Huff,fantasy|young-adult|fiction|adventure
4.15,2571,0345539788,good_reads:book,https://www.goodreads.com/author/show/6474348.Pierce_Brown,2014,dir58/15839976-red-rising.html,12540,"Red Rising (Red Rising Trilogy, #1)",Pierce_Brown,science-fiction|young-adult|science-fiction|dystopia|fantasy|fiction|adult|science-fiction-fantasy|adventure|war|fantasy|mythology
3.93,261,0857382055,good_reads:book,https://www.goodreads.com/author/show/4118351.Cat_Clarke,2011,dir58/12968828-torn.html,1914,Torn,Cat_Clarke,young-adult|contemporary|mystery|romance|thriller|realistic-fiction|fiction|young-adult|teen|thriller|mystery-thriller|drama
3.99,386,1594480036,good_reads:book,https://www.goodreads.com/author/show/43784.Lian_Hearn,2003,dir58/77161.Grass_for_His_Pillow.html,12877,"Grass for His Pillow (Tales of the Otori, #2)",Lian_Hearn,fantasy|fiction|historical-fiction|cultural|japan|young-adult|romance|adventure|literature|asian-literature|asian-literature|japanese-literature|novels
3.72,686,0224064924,good_reads:book,https://www.goodreads.com/author/show/4273.Roald_Dahl,1990,dir58/194755.Esio_Trot.html,15702,Esio Trot,Roald_Dahl,childrens|fiction|fantasy|young-adult|classics|humor
3.98,134,0192803735,good_reads:book,https://www.goodreads.com/author/show/5158478.Anonymous,1106,dir58/75586.The_T_in.html,1988,The TÃ¡in,Anonymous,fantasy|mythology|classics|cultural|ireland|poetry|european-literature|irish-literature|fiction|literature|historical-fiction|medieval|fantasy|folklore
3.94,48,0743480716,good_reads:book,https://www.goodreads.com/author/show/6620.Greg_Cox,2003,dir58/33024.Underworld.html,930,"Underworld (Underworld, #1)",Greg_Cox,paranormal|vampires|fantasy|shapeshifters|werewolves|fantasy|paranormal|fantasy|urban-fantasy|horror|fiction|romance|adult|paranormal|shapeshifters
4.26,205,4770026099,good_reads:book,https://www.goodreads.com/author/show/58917.Eiji_Yoshikawa,1967,dir59/336228.Taiko.html,2090,Taiko,Eiji_Yoshikawa,historical-fiction|fiction|cultural|japan|novels|asian-literature|japanese-literature|literature|classics|epic
3.85,1231,0618685502,good_reads:book,https://www.goodreads.com/author/show/2493.Lois_Lowry,2006,dir59/12931.Gossamer.html,9443,Gossamer,Lois_Lowry,fantasy|young-adult|fiction|childrens|childrens|juvenile|childrens|middle-grade|young-adult|teen|science-fiction|science-fiction-fantasy|fantasy|paranormal
3.77,1299,9832672368,good_reads:book,https://www.goodreads.com/author/show/489970.Habiburrahman_El_Shirazy,2004,dir59/969177.Ayat_Ayat_Cinta.html,10290,Ayat-Ayat Cinta,Habiburrahman_El_Shirazy,novels|fiction|romance|asian-literature|indonesian-literature|religion|islam|religion|love|drama|young-adult|spirituality
4.01,527,0684193957,good_reads:book,https://www.goodreads.com/author/show/1025097.Patricia_Cornwell,1992,dir59/232123.All_That_Remains.html,36433,"All That Remains (Kay Scarpetta, #3)",Patricia_Cornwell,mystery|mystery|crime|fiction|thriller|thriller|mystery-thriller|suspense|mystery|murder-mystery|mystery|detective|adult|adult-fiction
3.71,1191,0060540745,good_reads:book,https://www.goodreads.com/author/show/12696.Jerry_Spinelli,2002,dir59/87220.Loser.html,11716,Loser,Jerry_Spinelli,realistic-fiction|fiction|young-adult|childrens|academic|school|childrens|middle-grade|contemporary|childrens|juvenile|childrens|chapter-books|young-adult|teen
3.94,357,8493388335,good_reads:book,https://www.goodreads.com/author/show/48143.Annemarie_Selinko,1951,dir59/84049.D_sir_e.html,4559,DÃ©sirÃ©e,Annemarie_Selinko,historical-fiction|fiction|novels|romance|cultural|france|romance|historical-romance|roman|media-tie-in|movies|cultural|sweden|book-club
4.57,121,0679777458,good_reads:book,https://www.goodreads.com/author/show/8361.Dorothy_Dunnett,1966,dir59/351211.The_Disorderly_Knights.html,2177,"The Disorderly Knights (The Lymond Chronicles, #3)",Dorothy_Dunnett,historical-fiction|fiction|cultural|scotland|adventure|romance|historical-romance|literature|literature|16th-century|classics|romance|novels
3.29,1024,0316113573,good_reads:book,https://www.goodreads.com/author/show/1112218.Tonya_Hurley,2008,dir59/2508164.Ghostgirl.html,11286,"Ghostgirl (Ghostgirl, #1)",Tonya_Hurley,fantasy|paranormal|paranormal|ghosts|fantasy|supernatural|young-adult|teen|humor|young-adult|young-adult|high-school|death|fantasy|horror
3.67,168,0446364754,good_reads:book,https://www.goodreads.com/author/show/2687.Dan_Simmons,1992,dir59/11290.Children_of_the_Night.html,3744,Children of the Night,Dan_Simmons,horror|paranormal|vampires|fiction|fantasy|thriller|science-fiction|fantasy|paranormal|fantasy|supernatural|mystery|novels
3.98,109,0425217450,good_reads:book,https://www.goodreads.com/author/show/11859.Sunny,2008,dir59/1274345.Mona_Lisa_Craving.html,1895,"Mona Lisa Craving (MonÃ¨re: Children of the Moon, #3)",Sunny,romance|paranormal-romance|fantasy|paranormal|romance|adult-fiction|erotica|fantasy|fantasy|urban-fantasy|paranormal|demons|paranormal|vampires|fiction|paranormal|shapeshifters
3.82,2143,0670061018,good_reads:book,https://www.goodreads.com/author/show/10003.Laurie_Halse_Anderson,2007,dir59/123106.Twisted.html,22628,Twisted,Laurie_Halse_Anderson,young-adult|realistic-fiction|fiction|young-adult|teen|contemporary|young-adult|coming-of-age|romance|young-adult|high-school|family|academic|school
4.25,67,1406923397,good_reads:book,https://www.goodreads.com/author/show/2413.George_MacDonald,1879,dir59/541924.Sir_Gibbie.html,994,Sir Gibbie,George_MacDonald,fiction|classics|christian-fiction|christian|historical-fiction|fantasy|novels|religion|christianity|book-club|childrens|juvenile
4.2,798,0152802177,good_reads:book,https://www.goodreads.com/author/show/54711.Janell_Cannon,1993,dir59/786256.Stellaluna.html,63424,Stellaluna,Janell_Cannon,childrens|picture-books|childrens|animals|fiction|family|fantasy|classics|kids|young-adult|childrens|juvenile
3.92,61,8422623536,good_reads:book,https://www.goodreads.com/author/show/37020.Eduardo_Mendoza,1986,dir59/87819.La_ciudad_de_los_prodigios.html,1072,La ciudad de los prodigios,Eduardo_Mendoza,fiction|european-literature|spanish-literature|historical-fiction|cultural|spain|literature|contemporary|novels|drama|humor
3.77,174,0340696761,good_reads:book,https://www.goodreads.com/author/show/16491.Giles_Milton,1999,dir59/29386.Nathaniel_s_Nutmeg.html,1783,Nathaniel's Nutmeg,Giles_Milton,history|non-fiction|food-and-drink|food|travel|cultural|asia|history|world-history|history|food-history|biography|adventure|literature|17th-century
3.57,2085,031238078X,good_reads:book,https://www.goodreads.com/author/show/20258.Lisa_Scottoline,2011,dir59/9296438-save-me.html,14792,Save Me,Lisa_Scottoline,fiction|mystery|book-club|womens-fiction|chick-lit|suspense|adult-fiction
3.67,1582,0307393879,good_reads:book,https://www.goodreads.com/author/show/3502.Alice_Hoffman,2011,dir59/8389671-the-red-garden.html,9598,The Red Garden,Alice_Hoffman,fiction|historical-fiction|magical-realism|short-stories|fantasy|adult-fiction|book-club|adult|literary-fiction|contemporary
3.15,1330,,good_reads:book,https://www.goodreads.com/author/show/5754828._,2012,dir59/13489517-28.html,12927,28 Ø­Ø±Ù,_,non-fiction
4.31,380,1400096936,good_reads:book,https://www.goodreads.com/author/show/37795.Don_Winslow,2005,dir59/206236.The_Power_of_the_Dog.html,3700,The Power of the Dog,Don_Winslow,mystery|crime|fiction|thriller|mystery|historical-fiction|mystery|noir|literature|american|contemporary|suspense|thriller|mystery-thriller
4.18,4745,0312364423,good_reads:book,https://www.goodreads.com/author/show/54493.Kristin_Hannah,2011,dir59/8949352-night-road.html,40410,Night Road,Kristin_Hannah,fiction|womens-fiction|chick-lit|book-club|romance|contemporary|drama|adult-fiction|adult|family|womens-fiction
4.5,1107,0778313999,good_reads:book,https://www.goodreads.com/author/show/4480131.Tiffany_Reisz,2012,dir59/13548075-the-angel.html,8030,"The Angel (The Original Sinners, #2)",Tiffany_Reisz,erotica|bdsm|adult-fiction|erotica|romance|dark|adult|contemporary|romance|erotic-romance|romance|m-m-romance|romance|contemporary-romance|fiction
4.25,360,,good_reads:book,https://www.goodreads.com/author/show/1409619._,1941,dir59/3437465.html,3816,Ø¹Ø¨ÙØ±ÙØ© Ø¹ÙØ±,_,religion|biography|history|non-fiction|religion|islam|literature
4.27,293,0679723005,good_reads:book,https://www.goodreads.com/author/show/1501668.Alan_Wilson_Watts,1966,dir59/60551.The_Book_on_the_Taboo_Against_Knowing_Who_You_Are.html,5858,The Book on the Taboo Against Knowing Who You Are,Alan_Wilson_Watts,philosophy|non-fiction|spirituality|psychology|religion|religion|buddhism|self-help|buddhism|zen|philosophy|eastern-philosophy|philosophy|metaphysics
4.15,120,,good_reads:book,https://www.goodreads.com/author/show/4026673.Blue_Jeans,2013,dir59/16636589-no-sonr-as-que-me-enamoro.html,1291,"No sonrÃ­as, que me enamoro (El club de los incomprendidos, #2)",Blue_Jeans,young-adult|romance
4.35,914,1423194551,good_reads:book,https://www.goodreads.com/author/show/15872.Rick_Riordan,2013,dir59/17312201-the-son-of-sobek.html,9971,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick_Riordan,fantasy|fantasy|mythology|young-adult|short-stories|adventure|mythology|greek-mythology
4.48,145,,good_reads:book,https://www.goodreads.com/author/show/6869072.C_L_Stone,2013,dir59/18411969-first-days.html,3329,"First Days (The Ghost Bird, #2)",C_L_Stone,young-adult|romance|mystery|contemporary|young-adult|high-school|sociology|abuse|spy-thriller|espionage|suspense
4.17,544,9780991379,good_reads:book,https://www.goodreads.com/author/show/7056140.Laurelin_Paige,2014,dir59/21417430-hudson.html,4943,"Hudson (Fixed, #4)",Laurelin_Paige,romance|romance|contemporary-romance|adult-fiction|erotica|contemporary|adult|drama|new-adult|romance|erotic-romance|fiction|womens-fiction|chick-lit
3.86,42,1494707616,good_reads:book,https://www.goodreads.com/author/show/7738947.Sarah_Robinson,2013,dir59/18464372-sand-and-clay.html,94,"Sand and Clay (Sand & Clay, #1)",Sarah_Robinson,music|romance|new-adult
3.53,910,1416936343,good_reads:book,https://www.goodreads.com/author/show/21981.Robin_Wasserman,2008,dir59/2791536-skinned.html,9757,"Skinned (Cold Awakening, #1)",Robin_Wasserman,young-adult|science-fiction|science-fiction|dystopia|fantasy|fiction|young-adult|teen|romance|apocalyptic|post-apocalyptic|fantasy|paranormal|science-fiction-fantasy
3.72,32182,0316160202,good_reads:book,https://www.goodreads.com/author/show/941441.Stephenie_Meyer,2007,dir59/428263.Eclipse.html,932291,"Eclipse (Twilight, #3)",Stephenie_Meyer,young-adult|fantasy|paranormal|vampires|romance|fiction|fantasy|paranormal|romance|paranormal-romance|fantasy|supernatural|shapeshifters|werewolves|young-adult|teen
4.17,546,0156226006,good_reads:book,https://www.goodreads.com/author/show/155517.Italo_Calvino,1965,dir59/59780.Cosmicomics.html,8198,Cosmicomics,Italo_Calvino,fiction|short-stories|fantasy|science-fiction|european-literature|italian-literature|literature|magical-realism|cultural|italy|science-fiction-fantasy|literary-fiction
3.42,118,8489163936,good_reads:book,https://www.goodreads.com/author/show/5158478.Anonymous,1140,dir59/73419.Poema_de_M_o_Cid.html,3463,Poema de MÃ­o Cid,Anonymous,poetry|classics|european-literature|spanish-literature|historical-fiction|medieval|literature|cultural|spain|academic|school|fiction|epic|historical-fiction
4.14,78,0898159954,good_reads:book,https://www.goodreads.com/author/show/115313.Marilyn_Wann,1998,dir59/197923.FAT_SO_.html,693,FAT!SO? ,Marilyn_Wann,non-fiction|feminism|fat|fat-acceptance|health|self-help|fat|fat-studies|humor|health|fat|social-movements|social-justice|feminism|womens-studies
3.86,272,006447030X,good_reads:book,https://www.goodreads.com/author/show/70750.Harold_Keith,1957,dir59/529474.Rifles_for_Watie.html,5743,Rifles for Watie,Harold_Keith,historical-fiction|young-adult|fiction|military-history|civil-war|childrens|war
3.78,459,0061122831,good_reads:book,https://www.goodreads.com/author/show/363405.Elizabeth_Scott,2009,dir59/5245026-love-you-hate-you-miss-you.html,5637,Love You Hate You Miss You,Elizabeth_Scott,young-adult|contemporary|romance|realistic-fiction|fiction|young-adult|teen|womens-fiction|chick-lit|death|young-adult|high-school|drama
3.67,467,1595141952,good_reads:book,https://www.goodreads.com/author/show/16264.Allegra_Goodman,2008,dir59/3032314-the-other-side-of-the-island.html,3122,The Other Side of the Island,Allegra_Goodman,young-adult|science-fiction|dystopia|science-fiction|fiction|apocalyptic|post-apocalyptic|young-adult|teen|fantasy|adventure|family|childrens
4.5,1538,0470372273,good_reads:book,https://www.goodreads.com/author/show/1970104.Donalyn_Miller,2009,dir59/4732276-the-book-whisperer.html,7007,The Book Whisperer,Donalyn_Miller,education|non-fiction|teaching|adult|writing|books-about-books|academic|school|parenting|academic|teachers|reference|childrens
3.56,338,0060559128,good_reads:book,https://www.goodreads.com/author/show/9432.Joanne_Harris,2003,dir59/321572.Holy_Fools.html,5268,Holy Fools,Joanne_Harris,fiction|historical-fiction|romance|cultural|france|magical-realism|mystery|religion|novels|contemporary|literature|17th-century
4.11,112,0941419746,good_reads:book,https://www.goodreads.com/author/show/7702.Luigi_Pirandello,1906,dir59/12117.One_No_One_and_One_Hundred_Thousand.html,2511,"One, No One, and One Hundred Thousand",Luigi_Pirandello,european-literature|italian-literature|cultural|italy|fiction|classics|novels|literature|20th-century|nobel-prize|academic|read-for-school|literature|plays
4.29,482,0062039741,good_reads:book,https://www.goodreads.com/author/show/4019884.Justin_Bieber,2010,dir59/8752457-first-step-2-forever.html,4064,First Step 2 Forever,Justin_Bieber,biography|non-fiction|biography|autobiography|music|young-adult|teen|autobiography|memoir|music|musicians|culture|pop-culture|biography-memoir
3.95,400,0142405825,good_reads:book,https://www.goodreads.com/author/show/57462.Eva_Ibbotson,1999,dir59/402141.The_Star_of_Kazan.html,4412,The Star of Kazan,Eva_Ibbotson,historical-fiction|fantasy|young-adult|fiction|childrens|mystery|adventure|childrens|middle-grade
4.29,415,0684813785,good_reads:book,https://www.goodreads.com/author/show/10263.Richard_Rhodes,1986,dir59/16884.The_Making_of_the_Atomic_Bomb.html,9135,The Making of the Atomic Bomb,Richard_Rhodes,history|science|non-fiction|science|physics|war|war|military|history|american-history|history|world-war-ii|politics|military|military-history
3.97,249,1846164257,good_reads:book,https://www.goodreads.com/author/show/179712.Chris_d_Lacey,2007,dir59/1891296.The_Fire_Eternal.html,8820,"The Fire Eternal (The Last Dragon Chronicles, #4)",Chris_d_Lacey,fantasy|fantasy|dragons|young-adult|fiction|fantasy|magic|childrens|adventure|fantasy|urban-fantasy|science-fiction-fantasy|childrens|middle-grade
4.0,475,0142000329,good_reads:book,https://www.goodreads.com/author/show/91236.Maggie_O_Farrell,2000,dir59/675323.After_You_d_Gone.html,4732,After You'd Gone,Maggie_O_Farrell,fiction|contemporary|romance|book-club|womens-fiction|chick-lit|adult-fiction|literary-fiction|novels|family|cultural|scotland
2.97,1399,0395083621,good_reads:book,https://www.goodreads.com/author/show/30691.Adolf_Hitler,1925,dir59/54270.Mein_Kampf.html,12417,Mein Kampf,Adolf_Hitler,history|non-fiction|biography|politics|philosophy|classics|biography|autobiography|war|history|world-war-ii|autobiography|memoir
4.07,2433,1841499889,good_reads:book,https://www.goodreads.com/author/show/4192148.James_S_A_Corey,2011,dir59/8855321-leviathan-wakes.html,24373,"Leviathan Wakes (Expanse, #1)",James_S_A_Corey,science-fiction|science-fiction|space-opera|fiction|horror|mystery|space|science-fiction-fantasy|fantasy|thriller|adventure
3.91,160,1585677280,good_reads:book,https://www.goodreads.com/author/show/8587.R_Scott_Bakker,2004,dir59/18877.The_Warrior_Prophet.html,6759,"The Warrior Prophet (The Prince of Nothing, #2)",R_Scott_Bakker,fantasy|fiction|fantasy|epic-fantasy|philosophy|fantasy|high-fantasy|epic|science-fiction-fantasy|fantasy|dark-fantasy|science-fiction|speculative-fiction
4.07,114,,good_reads:book,https://www.goodreads.com/author/show/7294.Susan_Howatch,1971,dir59/782898.Penmarric.html,2622,Penmarric,Susan_Howatch,historical-fiction|fiction|romance|gothic|romance|historical-romance|novels|european-literature|british-literature|womens-fiction|classics|literature|20th-century
3.93,101,0671743856,good_reads:book,https://www.goodreads.com/author/show/28574.Jude_Deveraux,1989,dir59/50805.Wishes.html,3624,Wishes,Jude_Deveraux,romance|romance|historical-romance|fiction|historical-fiction|womens-fiction|chick-lit|fantasy|paranormal|adult|romance|paranormal-romance|american|americana|contemporary
3.82,1863,1400066336,good_reads:book,https://www.goodreads.com/author/show/489673.Kaui_Hart_Hemmings,2007,dir59/968403.The_Descendants.html,12474,The Descendants,Kaui_Hart_Hemmings,fiction|contemporary|book-club|adult-fiction|adult
4.13,44,9750507144,good_reads:book,https://www.goodreads.com/author/show/3309862.Murat_Mente_,2009,dir59/7544517-korkma-ben-var-m.html,1206,Korkma Ben VarÄ±m,Murat_Mente_,asian-literature|turkish-literature|roman|cultural|turkish|novels
3.96,1176,0062020560,good_reads:book,https://www.goodreads.com/author/show/4916529.Emily_M_Danforth,2012,dir59/11595276-the-miseducation-of-cameron-post.html,7805,The Miseducation of Cameron Post,Emily_M_Danforth,young-adult|glbt|fiction|contemporary|realistic-fiction|glbt|queer|romance|young-adult|coming-of-age|young-adult|teen|glbt|lesbian
3.81,266,0340919205,good_reads:book,https://www.goodreads.com/author/show/1045163.Lucy_Dillon,2009,dir59/6878217-lost-dogs-and-lonely-hearts.html,1999,Lost Dogs and Lonely Hearts,Lucy_Dillon,womens-fiction|chick-lit|fiction|romance|animals|dogs|animals|contemporary|adult|european-literature|british-literature|womens-fiction|novels
4.09,347,0552143545,good_reads:book,https://www.goodreads.com/author/show/9885.Judith_McNaught,1994,dir59/129618.Until_You.html,11251,"Until You (Westmoreland, #3)",Judith_McNaught,romance|historical-romance|romance|regency|fiction|historical-fiction|historical-romance|regency-romance|adult|womens-fiction|chick-lit|european-literature|british-literature|love
3.87,340,0557522935,good_reads:book,https://www.goodreads.com/author/show/4200019.Jamie_Magee,2010,dir59/9132056-insight-insight-1.html,3375,"Insight (Insight, #1) (Insight, #1) (Web of Hearts and Souls #1)",Jamie_Magee,fantasy|paranormal|fantasy|young-adult|romance|romance|paranormal-romance|fantasy|supernatural|fantasy|magic|paranormal|ghosts|mystery|young-adult|young-adult-fantasy
4.05,315,0230768806,good_reads:book,https://www.goodreads.com/author/show/9233.Jeff_Noon,1993,dir59/17401136-vurt.html,5415,Vurt,Jeff_Noon,science-fiction|fiction|science-fiction|cyberpunk|fantasy|science-fiction|dystopia|speculative-fiction|novels|science-fiction-fantasy|adult-fiction|science-fiction|near-future
4.0,1466,0425267083,good_reads:book,https://www.goodreads.com/author/show/24978.Maya_Banks,2013,dir59/16033909-burn.html,22174,"Burn (Breathless, #3)",Maya_Banks,romance|adult-fiction|erotica|erotica|bdsm|romance|contemporary-romance|romance|erotic-romance|contemporary|adult|fiction|womens-fiction|chick-lit|new-adult
3.95,489,2253152854,good_reads:book,https://www.goodreads.com/author/show/3524.Joyce_Carol_Oates,2000,dir59/15975.Blonde.html,5158,Blonde,Joyce_Carol_Oates,fiction|historical-fiction|contemporary|novels|book-club|literary-fiction|literature|adult|literature|american|drama
4.09,3237,,good_reads:book,https://www.goodreads.com/author/show/2994581._,2014,dir59/20317106.html,17832,ÙÙØ¨ØªØ§,_,novels|romantic|literature|romance|fiction
4.17,45,,good_reads:book,https://www.goodreads.com/author/show/1349023.Julie_Elizabeth_Powell,2007,dir59/3166194-gone.html,80,Gone,Julie_Elizabeth_Powell,fiction|fantasy
4.09,62,055338564X,good_reads:book,https://www.goodreads.com/author/show/396931.Christopher_Barzak,2008,dir59/4717491-the-love-we-share-without-knowing.html,346,The Love We Share Without Knowing,Christopher_Barzak,fiction|fantasy|cultural|japan|magical-realism|contemporary|science-fiction|short-stories|literary-fiction|literature|asian-literature|anthologies
